arm,budget,source_seed,support_seed,fold,prediction_sha256,prediction_frozen_before_open,label_access_phase,seal_state_after_open
FULL_FT,35,42,580031,0,a4a0f452993f43b2070993b92955f56cff72cc957070320b1cb24b72bf33f72d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,580031,0,9ff755f4c9dd547aaaef3bf52f649a5b0cddc07009e010dbb9d88713ebcb10c7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,580031,0,2d056f370d2c022d16a7c5ac142760477f273df6bfcc06cc6e6c90316f724623,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,580031,0,7bc423b49b352ec2aeca9f59f30de48fae81e53bb0fe729ed97879781df80c81,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,580031,0,58c495d9f972c6aee2b2242e56d961e65ad490df9d2418ea20abfc13f04f390e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,104729,1,082587f24eb4f80d5f6ca60cd6228a738b837e5eebef3bb4315c641e5d68192c,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,104729,1,a39bf158270a79038a426d30aa0243383935b3c72a0e4b4fbbed6335b8182770,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,104729,1,6d5232378fb76cc22eaa810d2143abf8356107addb9a4d671d0c65165a1ef9d4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,104729,1,6f9b7b9a72b64037377a0bcb6c76dc9fd38245b907ee5aa3eb0ced4c1ad72718,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,104729,1,8881c2955e6a9b19000882dfc260ae1a3df9070945be7ac721ae61ca0c39f3b4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,104729,1,82f05f2b54ad6e6217154d54f877744a24e6ed83999b1c75c4bf9c693eed0c02,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,104729,1,38b129afb9c596406dfc61e18948f240e454e44e0af91f3f2e6de4f3d7dfbff5,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,104729,1,bed123afda530f66ca8262045ac51ab253e006be491ca48f4e0d7ab39d7a019d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,130363,1,4eb9b3fcf6cf5e0f0c856b2196522bbb1e7b72d19149a5fd8fa015c483850987,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,130363,1,27b85e4172692e00a86c0e297d544b7a80db7bacbbc2a11c85b9aac8a3249777,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,130363,1,8b0156f2c4bcc5761d1b0a3c947b3b0e25b53df66a516590f747e3953b0b56de,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,130363,1,7b48753370b2f1f41839c5dc9bd31c18deb5311b8859abbe754dc110df9e2cc0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,130363,1,7434141fb15f8fde6f4f8330ce86bd377aad63f032875b0abb81e161b92c1d96,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,130363,1,bb316551ad6a119fe009deb9758772cd6800a626bbd639601b19561fc0004636,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,130363,1,9cee665d7d6ebb497c860c505ca93112f26fee264a880525147dc0461465e8d2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,130363,1,fcc71ddf6ae990d3a85dc5816dda5657a7817131733e3dadb0895d82edbdcc5d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,155921,1,ad1f1cba48d870b1f2edcc13c9f42d8ec03204a09ae9d8a3ffdfad4f2f9c530b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,155921,1,37a7b16e2512a07aa9006688cab67039464d18de62366cd229561feb3cf2a6bd,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,155921,1,bf7cb322e07123179e699ef1646e0b97fa45380a9e690dad5189de3f62a7c603,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,155921,1,467a322de32cbab46ba480d1e409e565c25d38639d96d813d06dcb8d059ff794,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,155921,1,e21f5f9dda98d6d2aa254d0d48df9e3d002c6c802bed8e4db6b8e03d7ad37cc2,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,155921,1,ec1ace321076331dc5e3a70026b42f7c9ff6a7c5f720f4b1aa5bb43170f97c3f,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,155921,1,48a969d805a1b2d16723bcdceef5f2569ea0a769427801d96e0cbd77f9b82341,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,155921,1,f892b6e30e2ba072a5392da5993e2335cb5e94de83b19a6b57e2dd4ea8623774,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,181081,1,1a15aabf5b91966e8d422be55b41ea1529ceb14c8bba0e63fb54146ee2a08d93,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,181081,1,34647665375a7f470e3acbd46d45a23bd2421295d98707676dd3c44de4228c72,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,181081,1,7fe44e6013d9d6b59b0fa04f869c7569ba1cc330b19bb5606ff76a8a87ae7343,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,181081,1,f3d669a5137b9776f4829a5198f4ce2bfc7dabeac670b2b1f090ea7c7a21e8c0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,181081,1,0ef4795b467efdceaafc5d0618e9212789ad2d4fd027c1e19194fc51f6340a51,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,181081,1,0f9165df10dc092ea20b27affd8f0e15cf758e4c16e23e19465146289ea68c7a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,181081,1,f9eb8ba440e377153ae41ba7b63fb28873eba359f29a040f4affcff5792c7b78,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,181081,1,f4042dfdfad9820c4e94e6ca0c3757e1ab0351859536654e57a1ef1e5fad2570,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,205439,1,6b3b74fa6e5a6f4b47f8621b89f973498813e3baa0580aa34aa5315d23ca8968,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,205439,1,f3941284a198c2ffb7451f0925de4cd73fde1c64057a669686872f85e9e96e74,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,205439,1,0771432e06c8f829e06c5ec01f5fb8f2728fd2c49108d35ebd0ae1672a7aaecf,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,205439,1,611efd1dd21d2078d30e5fd4c72d53b1e5ace248664ba9e4980960b6c0e5b4fe,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,205439,1,dec7c467c8c85a9e07def685beb092d35d7b75effa630287076e68e592c78282,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,205439,1,cfd038eb5176ce444dcd5362264c82d4e8c997933bde740c7db6091612212af2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,205439,1,c5391563551c71c62b8a0a085b48b35432648af011db005f76ff2eb0e0f86914,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,205439,1,ee6b1cd8e3e42ee9a11378dc276530b5e1bb70bc11e3596f5a3a5882970a4128,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,230003,1,87c3d7b0bffb6e07220f67147e5c95e37a01e2e8dc53ab90cfaf74d4d4e097ac,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,230003,1,bf0d2cf236a790c60b507b7aa3d181abbbd7a262ab4f7e8e75aff4e0beebd64d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,230003,1,ec885064a30a1238b0fc3a8d67d165996ace8b6aa0d47ae1353adf9245a40d68,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,230003,1,b9edab5fe5bf455552161e159e47747c34a7de17402b71d82ce8944ab724f0cf,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,230003,1,66e7dde1fecb1327df62e2e53565bbabef035394b85d6155f7503374c9bfd964,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,230003,1,5398013d3e9768426af054050cf00af3b7c2596bd8e7e096f976234fd83ce8c4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,230003,1,8cd75e2c8e1860af7e74d1b109b6b162613cf6fb2631c003728cd25ac83758e1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,230003,1,f6f38eed4511a14561d85cd179dec20e90e2edac6962fdc1103e8bf0a40068a0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,254959,1,19f48a0e3759563f0ca600d0fae1ef73fe400da2c4e96d46c18a264a4c05360e,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,254959,1,05ed21ae858cc29d8d9f3e6e61a403fa4b9f80f244958c719d2f9969806cfba5,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,254959,1,a38c957d394128ff93b53a2ebf1c907659127bca4a43759e6f7205072b1a3317,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,254959,1,0ec6f46187cdd1df66215059051cf65e6e6cb889a14b3971f780969c9732dc59,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,254959,1,818b07530718a8ec70cbb6914d01003bc9bd0dd648a3bc6b1bd3f47cae75e4a6,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,254959,1,93df127ad3889627ba0c6c007c6598cc94f366f9829311a976bfec61490afdea,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,254959,1,afa5ff338044ab402b50b046ef3179f9598400b6c74652316ee02a18d5fb221b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,254959,1,4b14682f161f20c2cefd4a18a799da225187bccd14c2ba98fff227bfccffbf4e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,280001,1,b9d333093c8d0bbcaa2fb52684c776c88b2b907ce992625ca0307ad19c350f64,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,280001,1,aedef116f1a0fd48adccbce52c04729419097f7ae159aa63a7fd56cf5b23c982,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,280001,1,82a8d8c4e855b416dada948e40b05b3bf8821f0a9933beecb1972785902c079a,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,280001,1,ff7bee11a4eaf4cea3f423d7639d6b0112f646ee68405e6b8fb4f17d57e64b0b,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,280001,1,298588c52507593ed4c8513daf1944cd20f99928e47fdee5f1dd2c494231d69f,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,280001,1,4b14682f161f20c2cefd4a18a799da225187bccd14c2ba98fff227bfccffbf4e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,280001,1,5202e32aebb28d130bd6e407d0e4de8d8ea70c0297acc438075c209d09a09c63,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,280001,1,3412ca3cf421ec339c16a9bed0682440c0af9970165fb0ca4acf4e3e8a360634,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,305093,1,e19fae9e30bc562c924303de11a5675420ca8e1135aa2001fc6d7cac66a55612,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,305093,1,11195c1361ade70f9fb23d7f9a408428bcdf710136a720abc79ff565f308c7bb,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,305093,1,b45380e8b28ad24856624a7a877e409be25cd703f98b694f905c35211e1cf6e7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,305093,1,baa5247234029cbbc53e06a98dccd96ff98dbcdc24bd9624522bfb6f7624e58d,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,305093,1,3e0cf5d0d73df0cf9b6569a1ea285ff550408b2204067f7adcfd7b4af5ad1296,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,305093,1,372b8d266389ea775817a0c271005dff2b6cb04d7d10a95d1ae13990aae36dfa,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,305093,1,3658bbc091248425e4c149247302fc497e65e36ba2e8a4101314e747c4206f01,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,305093,1,4b14682f161f20c2cefd4a18a799da225187bccd14c2ba98fff227bfccffbf4e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,330017,1,6b3b74fa6e5a6f4b47f8621b89f973498813e3baa0580aa34aa5315d23ca8968,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,330017,1,f3941284a198c2ffb7451f0925de4cd73fde1c64057a669686872f85e9e96e74,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,330017,1,7d708760f2f8bfba8f205611159d4ed4b392782f9de5d26e1e1fb3b5a4e4fdc1,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,330017,1,48614ad879d185d5d25d7996a354e0a92897e31ca6b50a796b49180cb7da4beb,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,330017,1,96ef77ed5301d273ae06b5b868d760f7e67c409fb0e1e06d8b89e9194b6fddf4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,330017,1,5dbd1caae68912e2ce700d4b1e5a20c4058894022ebbed9a2e49388a3604cc04,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,330017,1,6bd9e7f4e7f563c671de78310aa481fbcc54b84b03f7e7dc66cb3172be965736,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,330017,1,e15580298a706ae18cbf573dad0a8bfd5ad98af7637c7c24b1f492091299fba0,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,355031,1,34647665375a7f470e3acbd46d45a23bd2421295d98707676dd3c44de4228c72,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,355031,1,34647665375a7f470e3acbd46d45a23bd2421295d98707676dd3c44de4228c72,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,355031,1,af3c95a76808ddcb1700b5764a7b3977d11e9960e42d8cecebb558ee309326d5,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,355031,1,6c4c9541a642aa50503be4e396ba62f5e0b95adbd89ce128664cef09c61a20b2,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,355031,1,09c7d774dd6e5274058527f22f3c692c628818fe57eb1f1f881cd7bac1fcebc4,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,355031,1,b0810e246a5efe71f96e9beaae0a91088fb5261a719be7940d1337fae2f7dde6,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,355031,1,59563775293fd0761360360705bc67577b0a882f122c511f4694e7db1ad8372b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,355031,1,ee6b1cd8e3e42ee9a11378dc276530b5e1bb70bc11e3596f5a3a5882970a4128,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,380041,1,2e596c44597ca7eda4054454f02ddfdeffec24f68eda8636f5c6d15c142dda76,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,380041,1,19ee09e6868d9c31f4258ee013bc66d78eaf5015cfa8fd31d660c605df37a62a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,380041,1,b3b2d8248a5f246626c90d3dfeffb8a6ef6a079467dd3807c984a5d58836e3de,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,380041,1,0b9f8e925ca8446fa675cbe95c1812fc5fc8f3ea93fedd0060ca53e63929bda7,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,380041,1,fea6be968300e08f67bbee59ef020c10ecc7fc039ae28685de7719be8a73578d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,380041,1,abe97098cb0cd27cee2fd095e43ab93dc34e37ce91472f49cce2d175fa4e005a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,380041,1,6e1aa08be982ba6879b6b14ef7d3c55a0ee2946473c232e1b461c8a57bb3cb62,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,380041,1,0ea6a31711ae1821134474d4dbbe619f88f32d7a9ad5ab9dd311103d6fa82f96,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,405019,1,87c3d7b0bffb6e07220f67147e5c95e37a01e2e8dc53ab90cfaf74d4d4e097ac,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,405019,1,fd43f3291217a4d457da4f44cf44bdfa7c8a76ac2b4a795794375f072aa6c6bf,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,405019,1,75eb63e0b1fb1ea6ebc3e43040dc744bd7179ae661b17a1b58e7417683b2aa75,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,405019,1,f10e87a5ac7fdb3808c30fb158dec75a260398fa234a5ca75c1990c681ee341e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,405019,1,a732721b7d94badb2b2301f40ee35f409da2df97dc75f293d2e4cddf0822e471,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,405019,1,ee6b1cd8e3e42ee9a11378dc276530b5e1bb70bc11e3596f5a3a5882970a4128,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,405019,1,3a120c4c4d4082e1fce9a851d81e5c77fcd891360b2a65a8b266d618f0fb20dd,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,405019,1,8a2b91d89d9b6320dcda60f58d8309f814657a59ff1e8da07cacfafac05a1e77,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,430007,1,34647665375a7f470e3acbd46d45a23bd2421295d98707676dd3c44de4228c72,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,430007,1,34647665375a7f470e3acbd46d45a23bd2421295d98707676dd3c44de4228c72,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,430007,1,636aef940e3896538d29ad208e6d23f29291fa4f00b7fae096c34b5e75b121ca,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,430007,1,35f2c0946128f6390fe590edf0427dcc84e78b552f78c911462fcf50ec9435fa,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,430007,1,615f29b59f4cc53e98a6ef60c0fabf0c96152615ae1a52245d5ec073ce361667,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,430007,1,159c0abc5efef4f433efbaf95c5db6d51e8e75b6fc22445c484ff64bebbb6a47,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,430007,1,486e77e78a488d0e713b9ea7b6778fa1de003041db8fe6b03b89463dc5d90e49,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,430007,1,ee6b1cd8e3e42ee9a11378dc276530b5e1bb70bc11e3596f5a3a5882970a4128,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,455003,1,b94ad54c634d8a3b154bdf24bcbb2d66b2832f34a6c9df80b92c2a219432546e,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,455003,1,216499ba6de164b56470fa3d43468db511a5bca075174fe0b27e4cc0d8bb2616,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,455003,1,ab44b21845521bfd6803c72214ec0352d64a0b9743984ec99da872470a0a6247,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,455003,1,13f1e9eda84a21fe8a5f24b4dbd788b68879d7f761b2591c797f1cae6ff6c3a4,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,455003,1,8d1370f906a86e57ff9c3cdb2d3b6279d717f09dc40bc73f705fc038d33939f7,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,455003,1,6067851e50cbf3140c772f99e703b0aed40c01fb3d10a875a0ebf4f64c09cc44,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,455003,1,7768ba8f815a037a72178bc7165f4093c8a0053f6351824392b57d2c522fab3d,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,455003,1,b62b9946bff6332256c638c8c7b388e05837f1023f66c9fe1a3f27321faab9b8,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,480017,1,6b3b74fa6e5a6f4b47f8621b89f973498813e3baa0580aa34aa5315d23ca8968,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,480017,1,f3941284a198c2ffb7451f0925de4cd73fde1c64057a669686872f85e9e96e74,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,480017,1,900bc6368a1d4fae07eaa423d368e9a049b3d7c7c3a1873a732c8aa7a37ba397,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,480017,1,8a811c1abed16901fc2af7b2bc51be7512c1380221296aa7f63db63ff87113d1,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,480017,1,4000599fab00c70389bf7e7123920592b164ecb7e51d95d0c0e16902a9069701,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,480017,1,d5c780285f0348c17cc2ed0074de1d010a2279bbdca362f2c52188d2582572af,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,480017,1,aebb44bfec9297101e8a970d14544cd112bb875b3f165d69d92d17dfc4725a7f,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,480017,1,e70efced99914318e1c3bb05004e47391c2834a53c4e3cc68769f6b0b97d2c3e,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,505027,1,8a721ae8f6ea41650625f60a47c09d2880718c92ec23bcd4365f89651f298fbc,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,505027,1,29caf7d3107f65703789aee7a6f75eaf1bec3fb1a6b397218f0682fbbedec7d5,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,505027,1,c8845ade2612423c1fe7341e7e44f11243f7f0ef6a0e5faae8b0e7ca30f80c4c,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,505027,1,70f4b87678eb6cb9709f89be2f87872d897f83e563c10ca806ce3ad210550298,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,505027,1,af6b7193b993eb2f7bd3497d74ca3401626c5daed764efa012295e8bf5b520b0,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,505027,1,98bb537930d8a9329c36c05dc82d64cb9d5c4b02f169b05c319a947e0f62f2a8,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,505027,1,9dac50601dca5c16cb61886b8214bcde91c2c40b9a349037984986ea8b288d0c,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,505027,1,49e2b6cdc403acf32d033f339472afb87978dc3482ef0c38438f9970a5bace60,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,530017,1,b9d333093c8d0bbcaa2fb52684c776c88b2b907ce992625ca0307ad19c350f64,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,530017,1,aedef116f1a0fd48adccbce52c04729419097f7ae159aa63a7fd56cf5b23c982,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,530017,1,dc199bbbde5817bfb8fa976cf10c4ac99efc1e1faf68d0843c34dfabc7434e49,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,530017,1,c9df001c04bf5b5b2cdf1739a780f5494fdfb1a4021f492584ee0b08d1265755,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,530017,1,b42801136b681e48326ffd3687a2460708c7ae5f2406307945efb52035c418af,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,530017,1,367cd1fb48e86c67c678802560f4a241557bec3756f581a7d2cf5b7db9a740c5,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,530017,1,b11468c95c909aeff7879a45a9600f392594fb1217243702b4bf815c68da8862,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,530017,1,6d0b96de650798c619a8d11248f5efdd567b36ccb18be57b7df5b21803c62634,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,555029,1,ed5ccf3f2414a1270ff1df1dfafae4eea758e53e46c29f5fff15a40bfcecb2dc,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,555029,1,19ee09e6868d9c31f4258ee013bc66d78eaf5015cfa8fd31d660c605df37a62a,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,35,42,555029,1,d457f7d43f4887e5a0133b166508fb71e9ea47b5d15f6902d7724e05f8e4089c,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,35,42,555029,1,9784acb830100a9858ec87240effbc1fe8e63310b76215d85fd1fab6ca178f8c,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,100,42,555029,1,7795467620443c885e5eab1edd28a501ce70a59576ea577e5f8626c7564c7911,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,100,42,555029,1,b2b1359110eb98bcf5a234eabbb96fe8cf0475d629672c5f0d66280d35d8f14f,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,500,42,555029,1,81af432875417f36f2cda76613e0fd57818820635b9387d867e9e17c427bf52a,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,500,42,555029,1,ee6b1cd8e3e42ee9a11378dc276530b5e1bb70bc11e3596f5a3a5882970a4128,True,FINAL_SCORING_ONLY,LABELS_OPENED
PARTIAL_FT,7,42,580031,1,9f7bd5c6e64540bd8cf0ac751ba3f72ee123eb8578a924da414765495cba273b,True,FINAL_SCORING_ONLY,LABELS_OPENED
FULL_FT,7,42,580031,1,4434dba12bba8f1c222ca016bc746d12fa79575dd210ce54a5f66e9e2de8f269,True,FINAL_SCORING_ONLY,LABELS_OPENED
