method,budget,strategy,source_seed,support_seed,class_index,predicted_query_blocks,predicted_query_rows
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,1,12,586
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,2,6,308
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,3,9,442
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,4,8,400
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,5,5,239
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,6,9,449
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,0,17,848
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,1,4,202
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,2,9,445
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,3,8,412
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,4,9,450
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,5,6,313
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,6,10,480
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,0,6,300
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,1,3,160
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,2,20,979
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,3,4,203
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,4,3,164
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,5,20,990
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,104729,6,7,354
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,0,12,589
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,1,7,340
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,2,7,355
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,3,8,380
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,4,2,114
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,5,15,746
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,130363,6,12,626
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,0,6,301
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,1,3,155
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,2,19,943
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,3,9,447
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,4,5,251
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,5,9,442
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,155921,6,12,611
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,0,19,942
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,1,8,410
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,2,14,711
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,3,8,395
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,4,3,136
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,5,5,221
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,181081,6,6,335
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,0,16,810
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,1,3,158
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,2,17,836
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,3,9,435
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,4,2,100
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,5,8,403
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,45,205439,6,8,408
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,0,3,157
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,1,5,272
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,2,14,664
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,3,3,147
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,4,8,385
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,5,22,1072
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,104729,6,8,453
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,0,3,160
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,1,4,204
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,2,8,420
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,3,8,378
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,4,8,399
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,5,21,1045
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,130363,6,11,544
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,0,1,54
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,1,9,454
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,2,13,655
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,3,10,487
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,4,14,704
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,5,9,450
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,155921,6,7,346
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,0,13,650
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,1,9,470
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,2,9,456
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,3,6,290
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,4,7,346
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,5,14,678
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,181081,6,5,260
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,0,14,670
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,1,8,394
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,2,6,314
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,3,10,478
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,4,11,546
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,5,13,648
TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,46,205439,6,1,100
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,0,4,202
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,1,10,487
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,2,4,210
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,3,16,802
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,4,4,233
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,5,10,486
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,104729,6,15,730
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,0,7,354
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,1,6,306
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,2,8,371
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,3,18,903
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,4,3,176
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,5,15,765
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,130363,6,6,275
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,0,3,147
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,1,10,475
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,2,4,202
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,3,9,451
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,4,6,324
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,5,14,707
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,155921,6,17,844
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,0,3,137
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,1,8,403
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,2,7,333
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,3,7,364
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,4,7,354
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,5,14,709
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,181081,6,17,850
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,0,6,285
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,1,5,253
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,2,5,222
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,3,14,713
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,4,3,163
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,5,9,471
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,42,205439,6,21,1043
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,0,8,408
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,1,13,643
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,2,5,249
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,3,17,858
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,4,5,256
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,5,8,380
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,104729,6,7,356
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,0,10,521
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,1,5,242
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,2,7,335
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,3,17,837
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,4,6,312
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,5,16,772
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,130363,6,2,131
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,0,8,385
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,1,6,312
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,2,5,241
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,3,12,604
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,4,7,387
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,5,14,689
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,155921,6,11,532
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,0,5,264
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,1,9,462
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,2,2,111
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,3,10,474
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,4,6,309
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,5,15,729
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,181081,6,16,801
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,0,13,651
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,1,5,249
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,2,2,102
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,3,12,608
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,4,8,401
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,5,12,590
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,43,205439,6,11,549
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,0,10,507
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,1,15,764
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,2,6,279
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,3,8,380
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,4,4,235
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,5,8,396
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,104729,6,12,589
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,0,7,334
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,1,11,551
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,2,11,528
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,3,10,493
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,4,5,271
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,5,11,578
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,6,8,395
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,0,10,503
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,1,11,563
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,2,10,498
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,3,6,316
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,4,3,157
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,5,11,537
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,6,12,576
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,0,9,458
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,1,8,423
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,2,11,549
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,3,4,193
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,4,9,448
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,5,10,493
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,6,12,586
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,0,13,665
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,1,11,550
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,2,4,207
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,3,3,158
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,4,6,299
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,5,11,525
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,6,15,746
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,0,4,203
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,1,16,804
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,2,4,204
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,3,14,695
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,4,5,271
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,5,7,343
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,104729,6,13,630
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,0,5,253
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,1,8,403
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,2,8,385
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,3,12,593
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,4,10,512
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,5,14,708
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,130363,6,6,296
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,0,4,196
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,1,6,323
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,2,16,785
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,3,11,548
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,4,9,444
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,5,11,554
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,155921,6,6,300
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,0,10,508
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,1,9,450
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,2,14,707
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,3,8,376
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,4,5,250
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,5,11,553
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,181081,6,6,306
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,0,9,449
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,1,9,447
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,2,4,203
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,3,10,515
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,4,5,244
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,5,7,341
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,45,205439,6,19,951
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,0,9,444
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,1,16,788
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,2,12,612
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,3,11,546
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,4,7,342
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,5,4,212
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,104729,6,4,206
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,0,9,461
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,1,6,295
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,2,11,547
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,3,10,501
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,4,4,204
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,5,22,1087
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,130363,6,1,55
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,0,3,175
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,1,7,339
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,2,17,850
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,3,14,678
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,4,4,202
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,5,14,689
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,155921,6,4,217
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,0,8,389
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,1,12,614
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,2,9,453
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,3,3,148
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,4,8,397
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,5,16,791
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,181081,6,7,358
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,0,8,437
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,1,9,446
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,2,10,513
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,3,5,249
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,4,7,346
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,5,15,715
TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,46,205439,6,9,444
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,0,7,371
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,1,7,341
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,2,3,178
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,3,11,538
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,4,2,115
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,5,20,1015
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,104729,6,13,592
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,0,2,128
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,1,7,344
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,2,10,475
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,3,12,601
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,4,5,244
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,5,8,378
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,130363,6,19,980
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,0,3,163
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,1,8,387
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,2,7,337
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,3,19,949
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,4,2,118
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,5,10,489
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,155921,6,14,707
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,0,2,108
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,1,8,396
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,2,8,370
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,3,12,619
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,4,5,267
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,5,9,440
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,181081,6,19,950
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,205439,0,7,359
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,205439,1,7,366
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,205439,2,4,207
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,205439,3,11,545
TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,42,205439,4,4,205
