budget,source_seed,support_seed,fold,support_rows,class_count_min,class_count_max,regularization_lambda,initial_support_cross_entropy,support_cross_entropy,proximal_penalty,initial_objective,final_objective,objective_reduction,gradient_inf_norm,optimizer_iterations,optimizer_function_evaluations,closure_evaluations,support_accuracy,support_macro_f1,support_worst_class_f1,weight_displacement_frobenius,bias_displacement_l2,anchor_head_sha256,adapted_head_sha256,optimizer_completed_finite
500,45,430007,0,500,71,72,100.0,2.9867292095285487,1.9190204915970592,0.2406927080465513,2.9867292095285487,2.1597131996436105,0.8270160098849382,1.8661023704980365e-07,62,83,83,0.198,0.19655987445960119,0.0,2.0805335486403456,0.03797328981622377,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,aa15c67fe0e587b50b9d8f61a22e4042fbd91480a660d9509f443fd686387607,True
7,45,455003,0,7,1,1,100.0,3.5595275693410815,1.1637834516886918,0.5705697656496628,3.5595275693410815,1.7343532173383545,1.825174352002727,1.9766893302308047e-07,48,51,51,1.0,1.0,1.0,3.2035243356084195,0.04451870620393678,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,0df88468263ca8bedf37607d1c53c592985db01f1e5533d981ad53bc1e7dd049,True
10,45,455003,0,10,1,2,100.0,3.469844000280623,1.2285921209541215,0.46962878710046824,3.469844000280623,1.6982209080545898,1.771623092226033,2.0690263665031072e-07,50,56,56,0.7,0.5714285714285714,0.0,2.9050834066546054,0.09545826479406315,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,bce2c864b5ea9b1594c7196bcc3431d54057466a5133750395a13c0bc23a1a0c,True
20,45,455003,0,20,2,3,100.0,3.2587160072251415,1.724436100390038,0.3628773816652295,3.2587160072251415,2.0873134820552672,1.1714025251698743,2.603578764127229e-07,50,56,56,0.35,0.32006802721088434,0.0,2.5544698500864635,0.05336554278483093,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,9d2651daf3331142e858a1c38caccdece7d61d3223aaa018536c69a76016f097,True
21,45,455003,0,21,3,3,100.0,3.1923284903964495,1.7400209921574121,0.3640883069533014,3.1923284903964495,2.1041092991107133,1.0882191912857362,7.302957734638821e-07,54,60,60,0.2857142857142857,0.2816326530612244,0.0,2.5587728530250526,0.0512847805096516,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,0f5097af5fa41c0eabec24eec5ff3f71a4e2c2ebb0655f94d2e60a01e84fe544,True
35,45,455003,0,35,5,5,100.0,2.9990592154924514,1.8749797762051692,0.2717780878109196,2.9990592154924514,2.146757864016089,0.8523013514763624,2.6157321357002383e-07,56,72,72,0.22857142857142856,0.2246031746031746,0.0,2.210871629061506,0.03652998123957782,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,1395f66cb98639a3755d45e6abeff5f703c32f75d82e28d71d7509662c14137d,True
50,45,455003,0,50,7,8,100.0,3.095269783958287,1.9124449598173583,0.27141276604270603,3.095269783958287,2.183857725860064,0.9114120580982226,1.8344335696827974e-07,40,48,48,0.24,0.2358543417366947,0.0,2.209384325726513,0.036559025455866846,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,473802c150c3028beb1c70e1c92b6d07faf4c374ed2b4af6296ca5838390c7e8,True
100,45,455003,0,100,14,15,100.0,2.9975194434536805,1.9039492259613864,0.24599884405632963,2.9975194434536805,2.149948070017716,0.8475713734359647,2.1801554846850868e-07,46,53,53,0.2,0.1936559696342305,0.0,2.1032902338493833,0.04110227204395856,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,6650089f5a7e816f7abba604e787b965b82039a5e59993c4053140b225160799,True
200,45,455003,0,200,28,29,100.0,2.992550687310601,1.9163310626725636,0.24172572609971987,2.992550687310601,2.1580567887722832,0.8344938985383177,1.7031605899979312e-07,46,53,53,0.19,0.18922210338517634,0.0,2.085006113402396,0.03735397714562942,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,c876cd0dc17b5e6bacda5adc5f6b052397e59bbcbcf4f1572484fc2be873222e,True
500,45,455003,0,500,71,72,100.0,3.000141518758759,1.91998991741644,0.24170927505221362,3.000141518758759,2.161699192468654,0.8384423262901048,2.1417558593848397e-07,40,49,49,0.174,0.16881396221994133,0.0,2.0849419956444013,0.03696935200490821,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,7bc068010c3f1722f5d25acfaca6370c532d15aaf73c9c8a7c4a7191f8017634,True
7,45,480017,0,7,1,1,100.0,2.9694561777248123,1.030434915882974,0.5057338095725656,2.9694561777248123,1.5361687254555396,1.4332874522692727,1.934221330428254e-07,49,56,56,1.0,1.0,1.0,3.015966816045188,0.04577552538971875,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,e944d45e87719bab281915de438e71e907efe97ee0eb33c86ba626a279c8e7c0,True
10,45,480017,0,10,1,2,100.0,2.995398054898015,1.2338981782813325,0.41606302675496576,2.995398054898015,1.6499612050362984,1.3454368498617164,2.067697416167913e-07,43,54,54,0.7,0.5857142857142856,0.0,2.7352254763530603,0.059291186790349434,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,0c24738df6a5c389086f80071d01009e8368f911a8466c1649d1cf9ee5438a54,True
20,45,480017,0,20,2,3,100.0,2.9041710940429115,1.644940141931778,0.3118629410333637,2.9041710940429115,1.9568030829651417,0.9473680110777698,2.394555969353635e-07,43,53,53,0.45,0.4217687074829932,0.0,2.36835028305219,0.03648624339146085,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,1b8aa21e7b3f186e8cec73004b24ff158306293fd68c1105de4996e6286e3ae1,True
21,45,480017,0,21,3,3,100.0,2.8811650203747905,1.6504207699553979,0.29931547326396507,2.8811650203747905,1.949736243219363,0.9314287771554275,1.9029443356147202e-07,44,48,48,0.38095238095238093,0.34353741496598633,0.0,2.3202027063287605,0.03667104530043461,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,5c97e5a22650b224b8d2dad7d7bfa77e649171ff0ed800ca73f71ae015023763,True
35,45,480017,0,35,5,5,100.0,3.152895370779101,1.9570995650423677,0.2850964306668338,3.152895370779101,2.2421959957092015,0.9106993750698997,3.4085064987772647e-07,52,73,73,0.11428571428571428,0.11074639646068217,0.0,2.2646079676577617,0.02086960750282628,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,71cb9098006e6a0944acf27f991ccb7973805920a379068ecfc4a0a2b9b7f90c,True
50,45,480017,0,50,7,8,100.0,3.0265707990427018,1.8920363658676393,0.24878184012362747,3.0265707990427018,2.140818205991267,0.8857525930514347,2.0781653346118624e-07,40,45,45,0.22,0.21776232023910042,0.0,2.115310510046839,0.032353514638094834,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,46d70b5cff951628bd2119477a54b2551753f65b3ca7f4674b9a45963bfc96e0,True
100,45,480017,0,100,14,15,100.0,2.992575762746792,1.917008822465306,0.23094943846543883,2.992575762746792,2.1479582609307446,0.8446175018160473,6.677687090922424e-07,51,63,63,0.17,0.16737236559275256,0.0,2.0380667755476796,0.03262232980535786,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,dc5f38bd198ab21a1ded7d5eed5419e3f4cf644ae0b0d80f060150263df49847,True
200,45,480017,0,200,28,29,100.0,3.019015419330395,1.9312783518066434,0.2402133148551956,3.019015419330395,2.171491666661839,0.8475237526685557,2.700081305189589e-07,47,54,54,0.175,0.1710457043836297,0.0,2.0785665269712985,0.031602645450063034,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,2251e5228c14b0322afd3656163279f23131769be3b61a5ec260b5dd6eeab3a2,True
500,45,480017,0,500,71,72,100.0,3.0029606904042407,1.9186353034010566,0.24382032003159695,3.0029606904042407,2.1624556234326535,0.8405050669715872,2.424660813641656e-07,50,58,58,0.194,0.1916286616027157,0.0,2.0940574289679033,0.03537006577271035,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,613772e92afd79e9b2e75c8f63e934b916ca35bc40d1e31c4c3be1eb5aedf31f,True
7,45,505027,0,7,1,1,100.0,2.765278446204132,0.9762213952352764,0.49157987898377825,2.765278446204132,1.4678012742190547,1.2974771719850775,2.082633267855294e-07,43,50,50,1.0,1.0,1.0,2.973576918838345,0.036909763884713606,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,2a7cf2bb6291f2fbb191b8919405219ae10a89af9fec69c07d5fbc2c820aa970,True
10,45,505027,0,10,1,2,100.0,2.776986596370437,1.1276853127190658,0.3755658818403063,2.776986596370437,1.503251194559372,1.273735401811065,2.2018539537482784e-07,48,57,57,0.7,0.6,0.0,2.5989780723602194,0.04175157120238449,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,540a0992733eec57aa135c18a1c9cab7a7c9a00fd7b3c61c4692094d0db2671b,True
20,45,505027,0,20,2,3,100.0,2.770176343273611,1.6287086240974922,0.2804282062694717,2.770176343273611,1.9091368303669638,0.8610395129066473,2.467047552599799e-07,44,50,50,0.3,0.2748299319727891,0.0,2.2457991884108672,0.03590871928774953,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,503d3be6df8b9605b754a4f479253e4c168f0e975a6c7f746fc4e8328f729584,True
21,45,505027,0,21,3,3,100.0,2.727823311632962,1.6368609195527215,0.29924667444123354,2.727823311632962,1.9361075939939552,0.7917157176390068,2.1498067538994257e-07,64,70,70,0.23809523809523808,0.22380952380952376,0.0,2.3199831904207673,0.03355099645123589,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,df220c886c01db7e730d52bf4b0a0d53a975e1c2082cb19368dd13bd451c645c,True
35,45,505027,0,35,5,5,100.0,2.8338534564972844,1.8478811206528758,0.23755584056211118,2.8338534564972844,2.085436961214987,0.7484164952822976,1.0428403716044796e-07,48,53,53,0.2,0.18441558441558442,0.0,2.0668084143441345,0.04396077920904313,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,a8abc4226cfc199be2f79bd23379e4d7e3af9f982e11130f578b1e4b83cf6da4,True
50,45,505027,0,50,7,8,100.0,2.919422778342763,1.886519266765496,0.23259469290953386,2.919422778342763,2.1191139596750297,0.8003088186677334,2.196066283353254e-07,47,56,56,0.22,0.2006802721088435,0.0,2.0453075990000382,0.03309608610112065,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,ddba18ab1eb6a3a388a2832732c021c344bf808ffe231c7837ff72fea9af4971,True
100,45,505027,0,100,14,15,100.0,2.919870693561566,1.8884991685024741,0.23027106639012426,2.919870693561566,2.1187702348925983,0.8011004586689676,5.888640240873455e-07,64,72,72,0.19,0.17693988323298668,0.0,2.0350383619099124,0.03457383278372799,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,1e61892ee3a651314ea132caeaab5e1d188105b91c80ed739a794c3363a6b586,True
200,45,505027,0,200,28,29,100.0,2.9805357615056924,1.9183285594636357,0.24153449302192764,2.9805357615056924,2.159863052485563,0.8206727090201293,2.4193702767572045e-07,50,58,58,0.175,0.1670275992170267,0.0,2.0841772118598674,0.03756166967140318,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,8b30487b1c71f1dd3c2cdde6335416c4c3310faf308c8dfaf14d69d9ebdddfab,True
500,45,505027,0,500,71,72,100.0,2.9960750591209817,1.9074599457266475,0.2451265522071895,2.9960750591209817,2.152586497933837,0.8434885611871445,2.6626534022989104e-07,44,56,56,0.202,0.1985176474422555,0.012658227848101266,2.099654142625962,0.035765284298855886,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,d9290752a99be5e7ad2b793bd6c2cb3e6c690377ad95fc7906ce5e1bf56399fd,True
7,45,530017,0,7,1,1,100.0,3.620266243126706,1.0886694644773223,0.7013316220891542,3.620266243126706,1.7900010865664764,1.8302651565602295,6.291436554142077e-07,43,51,51,1.0,1.0,1.0,3.5517963290605366,0.04121550989594135,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,6de5d58dc92568a04e143d86f10a76522798f502118d7f54a2dce32de39f7c10,True
10,45,530017,0,10,1,2,100.0,3.459496721310066,1.1867053232083962,0.5738228997857706,3.459496721310066,1.7605282229941668,1.6989684983158992,1.395559646169206e-07,47,55,55,0.8,0.6666666666666666,0.0,3.2126703156886487,0.042701403244093154,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,4d620520e8fe2d1435b7d906eeaf7d8a2515d0759bc52cb769d84a384c573291,True
20,45,530017,0,20,2,3,100.0,3.253378783461291,1.7534612112129708,0.39212568532221864,3.253378783461291,2.1455868965351894,1.1077918869261016,1.9604053915845202e-07,46,49,49,0.3,0.2714285714285714,0.0,2.655873987368796,0.025970024345092727,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,c4780f87b0df09e0ce0a37227df602420452ccca77c59e0edace66dc54b03bbd,True
21,45,530017,0,21,3,3,100.0,3.3862893953810107,1.810684635737975,0.38097279402583895,3.3862893953810107,2.191657429763814,1.1946319656171966,3.266332933540809e-07,56,78,78,0.2857142857142857,0.2673469387755102,0.0,2.617815511017579,0.027249124767848715,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,8228595c6504c8969f49dd12d30923f1cddf26c857751800625331b987fd27af,True
35,45,530017,0,35,5,5,100.0,2.927042606921496,1.8741477068528265,0.22904300844725153,2.927042606921496,2.103190715300078,0.8238518916214179,2.5605958509436477e-07,44,50,50,0.2,0.1836940836940837,0.0,2.029419564047998,0.04404492053901214,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,b07476b5e56e7fb1cb8d619090185eafe24b5a3e8127f2bf4ca63541c76cf583,True
50,45,530017,0,50,7,8,100.0,3.156418267894629,1.9345077299104303,0.2751348132938373,3.156418267894629,2.2096425432042675,0.9467757246903616,1.288062622855149e-07,41,53,53,0.16,0.1502301325388455,0.0,2.22455149726515,0.032340797323429545,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,c5155bd791023957c8bd5aca96be6d9650707bf170c2ce6c19f727845d6a3419,True
100,45,530017,0,100,14,15,100.0,3.082672346379781,1.9406224454138101,0.25907533137364397,3.082672346379781,2.199697776787454,0.882974569592327,2.615741858374293e-07,49,57,57,0.19,0.18596690665656185,0.0,2.1586110786845216,0.03410897817731882,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,4a8650db47cafdd2a8b2d6d4b2e10272ea6c4d9446280b878ba72486134b9015,True
200,45,530017,0,200,28,29,100.0,3.0003273883935275,1.9178221072838977,0.2420353892167842,3.0003273883935275,2.159857496500682,0.8404698918928455,4.033504761684348e-07,52,65,65,0.2,0.1989867634758438,0.0,2.0863517359344304,0.03678431694802778,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,502f05e62c640222e464d3d75bfaa3a3f4a4a4dde6514d932c60a70bfe0aead4,True
500,45,530017,0,500,71,72,100.0,2.9933400157037515,1.9169707315532638,0.24364089634718614,2.9933400157037515,2.16061162790045,0.8327283878033014,1.2535506794348825e-07,45,50,50,0.192,0.19203270682927293,0.0,2.0932633085365584,0.036721198516111664,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,2f770ce23dd4ad496d668e935f8ebf60c9ce89149521a7b63ef13d6019a3682d,True
7,45,555029,0,7,1,1,100.0,2.370151409886207,0.7516955332814543,0.41013901393451135,2.370151409886207,1.1618345472159657,1.2083168626702414,2.0543543188811242e-07,57,85,85,1.0,1.0,1.0,2.713661573694711,0.12017372480957962,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,7ce975c4f880517cb6cac7a960696b7d56d00e8709f78b6e4b55652fd04c671f,True
10,45,555029,0,10,1,2,100.0,2.260871815742173,0.9277448720377235,0.3775499745249013,2.260871815742173,1.3052948465626248,0.9555769691795484,2.18102051485064e-07,41,44,44,1.0,1.0,1.0,2.6037153091459793,0.11309567021700863,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,fbaf2fd6e86775a107476bc2db0d57816d6492fab349644ad6b485fb86bb96d6,True
20,45,555029,0,20,2,3,100.0,2.809700828421044,1.5076465051731298,0.33875568419194496,2.809700828421044,1.8464021893650748,0.9632986390559692,2.577556603780562e-07,50,58,58,0.4,0.4261904761904762,0.25,2.467763481559975,0.06601634412841076,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,352421907efbce8f70d970a10e12a0ddb466ded9a07585b27f6818d9abeaa830,True
21,45,555029,0,21,3,3,100.0,2.999561903721373,1.5840906453829646,0.346559904327503,2.999561903721373,1.9306505497104676,1.0689113540109056,1.0752674980268884e-07,52,60,60,0.42857142857142855,0.43129251700680266,0.2857142857142857,2.496117458824387,0.06332701322392763,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,97fde05e7154808986e2038525207030d37b9f9b186c928093142feb75fff6b8,True
35,45,555029,0,35,5,5,100.0,2.884884239375905,1.7897497542416865,0.25743088485136517,2.884884239375905,2.047180639093052,0.8377036002828531,2.7445392080781977e-07,46,53,53,0.22857142857142856,0.22676767676767678,0.0,2.151555572247232,0.04461208365391521,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,824ccc9eae4e75bf5a825a15dc9ace42a4e0649b408c9e8dcadd43edbe341fa0,True
50,45,555029,0,50,7,8,100.0,2.879533089210227,1.8665494404543954,0.23533998319853916,2.879533089210227,2.1018894236529344,0.7776436655572927,8.706180514971712e-08,41,50,50,0.28,0.26754317111459974,0.0,2.0570152079019954,0.049545254077781806,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,dbea57128a4adcc0bd39006a7a43aca7c9fff4d6e667996f8bb2fe5badd03389,True
100,45,555029,0,100,14,15,100.0,2.912286396191506,1.8734276152394012,0.24050407070849766,2.912286396191506,2.113931685947899,0.7983547102436073,7.140031887288155e-07,48,58,58,0.25,0.2443471582181259,0.08333333333333333,2.0796402354250154,0.04200860920408163,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,15b3a57ffda66e9743dd1f32b90695e9a641899f5b0e9026156d850730713860,True
200,45,555029,0,200,28,29,100.0,2.9761817765891423,1.9078453304977507,0.24679357825230652,2.9761817765891423,2.1546389087500573,0.821542867839085,1.8167102677464977e-07,46,55,55,0.205,0.20483409561206364,0.0,2.106733094187448,0.038628261860669214,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,f964879bccf42cc745eebd02b0a7b6fa0fbfdea3c6f7bf92f18385dfe23eda8e,True
500,45,555029,0,500,71,72,100.0,2.9866313851865365,1.9142451583919906,0.24282985394102582,2.9866313851865365,2.1570750123330162,0.8295563728535202,2.4736515554717e-07,44,52,52,0.202,0.20183861008005266,0.0,2.0897771738825903,0.03661196414217394,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,f10f1e50dc098d4295a4944c4aafd0aea7d61f8741555cedee43fadbf2baf006,True
7,45,580031,0,7,1,1,100.0,3.466467518078765,1.0418725070402417,0.685434335508562,3.466467518078765,1.7273068425488036,1.7391606755299613,1.487683952521024e-07,43,49,49,1.0,1.0,1.0,3.511422720394628,0.029566442048772047,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,f7789a307b90f790e48b5da61cc401fbccf50d6545f487b00d41a29ce856cf78,True
10,45,580031,0,10,1,2,100.0,3.108760982907806,1.2710063137796461,0.5374478484937935,3.108760982907806,1.8084541622734396,1.3003068206343664,2.331101664251184e-07,48,55,55,0.6,0.43809523809523804,0.0,3.109234514788266,0.03670866999383684,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,b4c708ded972727e9ae26ff4fcd553a4776f3bae65657faca6bfeaa972e6f3b6,True
20,45,580031,0,20,2,3,100.0,2.9272780453556733,1.7414229554120424,0.32193607613358566,2.9272780453556733,2.063359031545628,0.8639190138100452,4.7439802602390613e-07,41,45,45,0.3,0.3248299319727891,0.0,2.406473879377396,0.022660042310526547,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,41c8ab2a1c9f3e7a7ad9fc2cea70b169ced68837181c5b6d44fa58c1373dc60f,True
21,45,580031,0,21,3,3,100.0,2.9999476048349654,1.8132936798457662,0.3189214694656342,2.9999476048349654,2.1322151493114005,0.8677324555235648,2.054481272025302e-07,85,89,89,0.2857142857142857,0.28231292517006795,0.0,2.395145556044578,0.025980782256634846,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,f3ab47fc78087195990029bdf68733b3c5e2961d975e08dee1f95d062d1dd77e,True
35,45,580031,0,35,5,5,100.0,2.845075019248699,1.8517066772233932,0.2222026842911171,2.845075019248699,2.0739093615145103,0.7711656577341888,3.10926350816261e-07,47,55,55,0.2571428571428571,0.25072150072150073,0.0,1.9987492716993809,0.04927107953343062,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,6457656b804f3a6b440d58788503246652e42cf887b8b7370a0d468edf9216ad,True
50,45,580031,0,50,7,8,100.0,2.9865375867225232,1.9023780108902195,0.2553564277948316,2.9865375867225232,2.157734438685051,0.8288031480374722,2.3038872226655016e-07,50,69,69,0.18,0.17668913719333887,0.0,2.1430586319048976,0.03408571910532777,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,695deb993246c2dfaa3009c1055d8d24d8ff28ee0e02a11f626d7f841eeb3a01,True
100,45,580031,0,100,14,15,100.0,2.9172295616296218,1.9161076325304984,0.22966224001167673,2.9172295616296218,2.145769872542175,0.7714596890874468,2.255391803989695e-07,50,60,60,0.15,0.14012460156476383,0.0,2.0323302028574846,0.03546328190280271,08eed976c2cdad22252d1bc69f778503aed8210c9d24e00dde871cf15aac7874,123c96df625ac0f359978f97889f0e5299c80b4eda5b888126c6a235aa71b795,True
